Date,SQZ_On,RSI_7,J,K,Daily_Range,RSI_14,Volatilidade14,ATR_14,ATR_7,BBstd,Volatilidade30,Log_Retorno_t-1,JanelaMedia14,Upper_Shadow,Lower_Shadow,Real_Body
2019-09-13,0,68.10023574431094,91.3980920241961,76.1291297831616,0.5528315016335199,60.13409814532769,0.01645108290231448,0.5694362406872274,0.6370708411899741,0.5802604738724293,0.018235569464058046,0.006236144296986357,21.141460009983607,0.33169916646581754,0.0,0.22113233516770237
2019-09-20,0,46.61799834737913,51.10978791507904,61.26656315429567,0.2948430321307107,50.17510931327267,0.01763692903020709,0.5677489410803257,0.4922841277686289,0.6135760491883357,0.016456859081257345,-0.016879289396359253,21.419626235961914,0.13513616848855037,0.07985409553515765,-0.0798527681070027
2019-09-27,0,61.115608544488076,58.00266954749381,54.53271358696121,0.4115531640524992,56.48595352953163,0.01338939297869953,0.5050083295053298,0.5089572864780715,0.5430359055344599,0.014674802626331352,0.028427221847670325,21.578895841326034,0.030712704754520814,0.34398441713566896,-0.03685604216230942
2019-10-04,0,32.984628328071096,6.638691437036847,22.154984519993043,0.4485999716252529,40.783477431891356,0.014499044774495538,0.5107809978212602,0.5494604726668554,0.48461000844995167,0.015771650832155995,0.00030007549669549383,21.242697988237655,0.030724533731362413,0.28268005269386975,0.13519538520002072
2019-10-11,0,52.35344972484183,36.42369405811015,26.276889995360488,0.4240200525442468,47.91519188662244,0.016161017627270537,0.5121678192157526,0.4600129388717547,0.6023939937148942,0.01633457799223553,0.007201060314958214,20.868488311767578,0.24580820646172086,0.006145968759650344,0.1720658773228756
2019-10-18,0,51.6953274922373,76.01976250093765,58.30339643549819,0.2888246927833755,50.07498942199273,0.014637326137685003,0.4907395977884007,0.44860207286531156,0.5134584597309073,0.014295964022124286,-0.006041767828983955,20.756339618137904,0.0,0.055307082106907046,-0.23351761067646848
2019-10-25,0,80.25563790700554,106.18595759307715,88.54895145976894,0.48547311402104754,67.8196979026109,0.011350548473378042,0.5030303245113625,0.5390246833594402,0.7521592184742417,0.014596847858034398,0.004660422697049873,21.342769895281112,0.2027930709189505,0.12904941167747097,0.15363063142462607
2019-11-01,0,57.49446616303387,65.68935779631664,75.67968310141084,0.6147757642019229,58.82565108188308,0.013857365536101222,0.5596705507724872,0.5706595963589643,0.9110754172275624,0.01480079755733763,-0.017510174758965033,22.033013616289413,0.15369427318719886,0.27050144253259845,-0.19058004848212562
2019-11-08,0,48.86396745363835,50.000640411544595,63.94594353088552,0.46722883543003846,54.597640182544964,0.014369409932687944,0.5689606930009976,0.5435937349998835,0.6695662368898272,0.014477955813728663,0.005992907264387901,22.4902127129691,0.25820582859470065,0.15369432517703174,-0.05532868165830607
2019-11-22,0,48.0653549411122,16.47561294765771,21.740603377902644,0.3811601089274177,50.27898269666123,0.010745292424803076,0.47205963954706015,0.4259499467096042,0.3641564178734462,0.012482493642753436,0.010195406765141402,22.16926179613386,0.06147717978566547,0.030737261345922917,0.2889456677958293
2019-11-29,0,38.717131030173086,23.760495300919715,19.900065924082252,0.3258314792035186,43.45503594523496,0.010585718330375676,0.447467073693555,0.41541136758188607,0.48535867141682737,0.01274139712071757,-0.002886365369595889,21.751214299883163,0.018442890204863005,0.22746718386582998,0.07992140513282564
2019-12-06,0,54.53279627287113,87.09301524806793,64.21531320507353,0.51048310520126,52.76765271023121,0.014629144522162366,0.46621421319223544,0.49418372985233716,0.4302276594804004,0.013013353117759535,-0.0013688113851769742,21.748026030404226,0.11070506565998173,0.0,-0.3997780395412782
2019-12-13,1,59.65776986992239,69.94653451302327,65.09998489555497,0.6280034465071367,55.853663685287124,0.016130277748593515,0.5331029326466071,0.5773543911868109,0.38405404401263354,0.01374234419771344,-0.00028106147677299406,21.883981568472727,0.03694067481112029,0.2770603831803342,0.3140023885156822
2019-12-20,0,58.727443412268876,83.15093678976885,73.97288965156606,0.2462773025495153,55.950904037784824,0.01671875436679417,0.5550866361965683,0.5047975059917518,0.4428993701296492,0.013947120360135975,0.004922341556970425,22.213954789297922,0.04309832836759142,0.12313998179860164,-0.08003899238332224
2019-12-27,0,67.86096882192398,96.07235188447893,85.22062219549757,0.4802393133436489,61.322454371290505,0.014555604993684322,0.5204767203335129,0.4292245456151217,0.5049460928195562,0.013969385516329678,0.015086524511167133,22.358833721705846,0.11698232644705442,0.24011965667182622,-0.12313733022476825
2020-01-03,0,64.20185792950583,87.78876068510164,85.03184141803979,0.4865908895400253,61.127447375051375,0.013862590164757937,0.5043734277375892,0.4416036615741556,0.4859298788776812,0.014280737602137833,0.025162433363667455,22.556075641087123,0.37572410113090626,0.030795442739197654,0.08007134566992136
2020-01-10,0,25.006509047109077,-19.715858221673855,22.006968020266296,0.5420271256036422,37.53659715883897,0.014455067806564475,0.5221430582043468,0.6212178729770577,0.5486588929659679,0.01558013104199639,-0.020134021666131256,22.53660556248256,0.2278977989711244,0.018477804195409675,-0.2956515224371081
2020-01-17,0,38.145158085662445,2.6215237790280597,12.598590678178674,0.3510850162287156,42.23613246348404,0.013482670135019918,0.5151617171026347,0.4777922620976435,0.6759397719594967,0.01522555095458692,0.0020195880395850597,22.12235736846924,0.22173769481880612,0.10470935607590448,0.024637965334004974
2020-01-24,0,41.18226447171264,22.381582515111774,15.83766798247691,0.41267981118251384,41.41235983579817,0.014578460792783453,0.5358675600558467,0.5085910154233295,0.8654462184462908,0.01457421090713948,0.02346131568619312,21.377512795584543,0.006160155097610698,0.17862320083811767,-0.22789645524678548
2020-01-31,0,30.7143968171102,15.778399742067553,13.522443279319933,0.5235493870360415,34.85048011462567,0.014450481729629323,0.48483289330783436,0.5481868886806437,0.7723097141507395,0.014452998326113997,0.014453790561727528,20.930076462881907,0.24637563405014262,0.17246307694132668,-0.10471067604457218
2020-02-07,0,52.96969297419685,53.07113534741842,33.660686868905884,0.7086551569331583,45.123994027274335,0.014309543093427936,0.5130674515878878,0.49290557269004964,0.4557379070692722,0.01409201400176773,-0.00240112881413694,20.618853432791575,0.2711374515652203,0.030810862184818433,0.40670684318311956
2020-02-14,0,45.48201323739556,62.632228989533345,58.69501695306653,0.44984237708786523,45.74996396271314,0.01368356164566944,0.5008333846108179,0.529950845511175,0.422367899128455,0.014357104023317252,-0.015580332417670671,20.75607177189418,0.08010931779313779,0.08627095839071686,-0.2834621009040106
2020-02-21,0,44.27900953217858,31.085582730169122,41.66083049846422,0.28576160394199235,45.39506349643433,0.0123553328039748,0.4771259193275326,0.4190192564920489,0.3782386568725374,0.013401815384218401,-0.003523170152149608,20.904308455330984,0.07620400925348036,0.1460556259473691,-0.06350196874114289
2020-02-28,0,44.2098279180895,19.27189246053962,28.70676458279862,0.8128311668511756,43.53854619375489,0.02038406487862447,0.6070188885699075,0.6840869198327582,0.49258397737146165,0.01693318092278124,0.0006443301372785715,20.780703953334264,0.050802634079385456,0.19050713319294843,0.5715213995788417
2020-03-06,0,24.720515797662074,7.885227978669413,18.586669715238116,0.6543819504513664,31.83049959192759,0.0204283436193446,0.653764942953564,0.7795017799440593,0.6842761449985939,0.017873168550181128,-0.03477541834155963,20.234888757978165,0.3049547353447082,0.1778899190478107,0.1715372960588475
2020-03-13,0,35.35239093467902,27.643269075550478,21.31323544910812,2.2426850643351752,33.7753623905934,0.05304826560236506,1.2007915829285045,1.637315588437147,1.7560629638029484,0.03785189264868291,-0.10336700421883328,18.79556165422712,0.15247808551420405,1.6264228438758561,-0.46378413494511506
2020-03-20,0,26.6996934297905,9.845479440311799,15.398892221384596,1.5057115101943808,28.36220707340918,0.059965915403248665,1.601011045045612,2.0575353310677413,2.4007284950151893,0.044324955694439463,-0.025919654051749626,16.922697816576278,0.36848641328181486,0.28589408655031434,-0.8513310103622516
2020-03-27,0,41.65373736077092,40.35196612796283,29.561937504105742,0.9593372835438885,38.03242986163569,0.07136490416057084,1.7779926166044733,1.443085438816155,2.3656760526218426,0.05101438648657561,0.027169913220646942,15.232288428715297,0.635323104397802,0.2922482985156485,-0.03176588063043795
2020-04-03,0,32.15975333738936,11.72611519204392,22.744797896953656,0.9345305916399695,34.10210172130792,0.05553231538597552,1.3613007551316716,0.9246421761323036,1.5954981011069673,0.05375408263247953,0.004662528576188189,14.439558846609932,0.03814463849428762,0.4132274014128168,-0.48315855173286515
2020-04-17,0,49.08064648367402,64.1252093172292,64.56978069447425,0.63573420408642,45.412736336320194,0.043110320150964276,0.8561104087028141,0.7183792735583191,0.7192907252700915,0.05757213199694234,-0.025536829578874983,14.590988840375628,0.10807576264333818,0.38779754850983394,-0.13986089293324788
2020-04-24,0,29.141416819534072,15.005662920413968,39.07201770373774,0.921814586539103,36.94046710126941,0.03737251276141446,0.7874030060585948,0.6675203988779833,0.6980006990285106,0.054909911101090864,-0.014408029302690419,14.49429566519601,0.050858157849063446,0.32422470607582987,-0.5467317226142097
2020-05-08,0,49.10014490786419,44.074614730891184,44.418112851678615,0.5534543636356641,46.596900677567774,0.03866990064712728,0.7537504553764972,0.7337212411391653,0.5826896322951666,0.041222466098722314,-0.03663431578160943,14.221062115260533,0.28626997248215424,0.07633820108032552,0.19084619007318437
2020-05-15,1,43.61217248936716,33.56198663939469,39.52117467715605,0.7252167308201116,44.43718387395421,0.03914342255377366,0.7743551876421855,0.7588413775641288,0.4642280780772956,0.038860241559273256,0.04304238481986895,14.161230155399867,0.17176207436457425,0.0,-0.5534546564555374
2020-05-22,1,58.38622146808439,86.92793030668224,62.59955645270489,0.7252145421978327,51.89073528351835,0.03581651868641114,0.7270342320412118,0.7624772149205776,0.44662274803521307,0.03600867587337265,0.05582082576224093,14.096712861742292,0.24809866265783675,0.24810003740176967,0.22901584213822623
2020-05-29,1,52.256964482560846,70.5844582586858,68.94197315538766,0.3753314881017964,51.06253447482943,0.036087963899272914,0.6838652706421835,0.6570560338576453,0.46607415938041963,0.03577425908918916,-0.01785709208583072,14.367985589163643,0.07633958638150773,0.20993042568680131,-0.08906147603348735
2020-06-05,0,80.85496784350099,91.53418520664934,84.97649636350693,0.9675826028866155,68.14193943388439,0.03336847401112679,0.7554318343708595,0.8210909645795016,1.0657339381571487,0.03741239619496006,0.028525183183358983,15.22151415688651,0.3437463243218133,0.05092482093504458,-0.5729114576297576
2020-06-12,0,53.870166557104724,57.97591370551916,72.80838060474578,0.47742542457276826,57.16445957834763,0.03396555976074247,0.7964738710139587,0.8984690025491702,1.3614583234244662,0.03505998551172354,-0.044500985199081196,16.12080274309431,0.1973369059848622,0.18460398392927502,0.09548453465863105
2020-06-19,0,70.07724361367792,85.80450421671799,75.66279601390188,0.420134132924332,64.58173798536373,0.030189505010345105,0.8134419964382379,0.7165950546168153,1.2071100261458405,0.03261248986777761,0.03847998024343702,16.884966441563197,0.0891180692617688,0.32464960294688794,-0.0063664607156752595
2020-06-26,0,42.19803961416749,8.103230452839924,36.09361277232385,0.4328657465161143,50.47288215565875,0.02852096323404578,0.7065905855416722,0.6929491610119628,0.928712154745197,0.03274838584591787,0.01192471085806631,17.022284235273087,0.3246482781571203,0.10821746835899404,0.0
2020-07-03,0,53.33538679775444,37.09755533508563,37.391503806771695,0.31210211844336655,54.14947524517958,0.026597887957550886,0.6268588169093895,0.5234821347487423,0.5224336485469451,0.02954355601014579,0.01709422917326327,16.8798155103411,0.1210189921482332,0.1210189921482332,0.07006413414690016
2020-07-10,0,57.49005645318218,72.73315795129466,58.087256911438025,0.43949150159694383,56.07980941787683,0.028612886139356128,0.5915197037897918,0.5805283440628999,0.46144425077817125,0.02973096085589312,0.0003711909626725739,16.86707305908203,0.07006553825416972,0.21019110895435134,0.15923485438842278
2020-07-17,0,55.30478705373148,78.79575065981635,69.94760195513516,0.2547770128643059,55.16232384806259,0.02559857185890202,0.5270438507282298,0.4258417786813458,0.42813112543826237,0.026736149925701887,-0.01690592489663953,17.082143102373397,0.11464876109556954,0.07006412588436817,0.07006412588436817
2020-07-24,0,40.51652399723106,6.215482343695527,38.25666147446882,0.4904462285244868,48.71471241977046,0.02012142605527442,0.48362192101299784,0.43494131379901446,0.3872968963623317,0.024456536172104658,-0.021281165545286494,17.20975957598005,0.2611472830182784,0.15286596367080563,0.07643298183540281
2020-07-31,1,43.8331758481829,49.960943269762424,58.19889791568543,0.7579621661573661,49.568099483851356,0.022407937243034647,0.5272995623394555,0.5959997330054831,0.33253958535046046,0.025133329952274845,-0.017113233078172897,17.399478231157577,0.02547673669135264,0.06369528285657111,-0.6687901466094424
2020-08-07,1,33.86861505600959,-7.319712713663904,19.38567553479889,0.6691635747680031,42.05788094913241,0.027701529985959622,0.6521096065693242,0.7300582967952057,0.48660170519130874,0.026105321633851486,0.013926011773805643,17.1279878616333,0.5225846902159859,0.05098467839366094,-0.09559420615835634
2020-08-14,0,31.545273117552867,-1.5210423711696386,8.192448809572001,0.5353308690122329,39.0615720006072,0.02298695946866144,0.6326553070912488,0.5671961585778735,0.7030931536293058,0.02460787639226287,-0.028964111995318682,16.683046885899135,0.3059039439583593,0.12745894373442113,0.1019679813194525
2020-08-21,0,27.87670211809511,16.376167432704648,12.616664240730625,0.27464097197176685,36.328467999122815,0.019987063876075607,0.5491990313999574,0.4474436629789264,0.8747582350466901,0.020980584152169374,0.0,15.912085601261683,0.1021918932747905,0.06387079594930789,0.10857828274766845
2020-08-28,0,47.64657438646769,33.610438299919906,24.636270979002727,0.26186684119370973,43.19719021009076,0.014653216721563972,0.4530239252142847,0.40420465511908993,0.6113801343809665,0.02125744726889908,0.016260118980712734,15.582789966038295,0.08303135362071501,0.09580413395228149,0.08303135362071323
2020-09-04,0,60.105081218596396,84.55556979331004,54.439288232556436,0.47293835877958834,50.65333452805983,0.01794669094041867,0.44422275467196215,0.49610155104222897,0.36426818265393063,0.022745347796707963,0.023999345052522974,15.503167356763567,0.08308290719488554,0.26203378827631063,-0.12782166330839217
2020-09-11,1,34.764439742136986,11.60132221858899,29.93986868833758,0.40902817162355554,39.613693337494375,0.020206222292485948,0.4725876126633863,0.49028529898988665,0.23013830274800504,0.020431235987729147,-0.021515567869574353,15.497301510402135,0.07669243689840499,0.1278216489133719,-0.20451408581177866
2020-09-18,1,29.090450727645035,-0.9295949066529374,15.03194406604748,0.37707158128625906,36.5408630693245,0.019812539360312752,0.4685749977251844,0.4208964169500489,0.2891008615681811,0.01710054656978831,0.001266559470998605,15.36615514755249,0.07669240796300869,0.0447373530720494,-0.25564182025120097
2020-09-25,0,38.746922836897085,17.621072723317482,16.758867820608913,0.23007877484773864,39.223015449946956,0.015768882293891593,0.4172434460695887,0.39167809496740297,0.4390087376531185,0.01719136653292628,0.02417115846651756,15.0198974609375,0.0447373860954432,0.1214298506698448,0.06391153808245065
2020-10-02,0,37.61369156984301,18.06848892515704,15.917493085750749,0.6267410023970381,38.092752725716466,0.014070994333713022,0.41774271979032324,0.45476279658193214,0.5106219554998118,0.016973891325038275,0.0015555204302936147,14.67843668801444,0.46685769875217,0.01279083013703719,0.14709247350783095
2020-10-09,1,71.20276367093506,92.12782741557503,57.69650456001256,0.6523224645755192,56.83045264717933,0.020377272086630746,0.4868120528557932,0.5362934833442186,0.35614859700764434,0.019530382087727626,0.05860142987104783,14.654137747628349,0.3901153635515193,0.19825435180521644,0.06395274921878347
2020-10-16,1,43.88071650202649,48.961047112903,51.86337869224225,0.23023220365603336,45.56447292432395,0.01875518439527788,0.44806065139786916,0.4403631478946838,0.33053267750283044,0.017461358187343946,-0.008900466355784465,14.773410524640765,0.025581663083015016,0.012790831541508396,-0.19185970903150995
2020-10-23,0,73.72973367241728,94.35325326789956,78.49527313391071,0.5691846005854231,65.59176799655918,0.023941572384401637,0.5198484301848835,0.5563931646396095,0.6053091041046258,0.02002258790523933,0.05013007969466596,15.253298895699638,0.25581257378936684,0.01918694501757301,-0.29418508177848324
2020-10-30,0,38.28089081453479,6.028517130799983,38.29473356243646,0.44767091636169987,45.50720348001525,0.024990609092727073,0.5458860324577179,0.6705950106895939,0.6216670327071662,0.022300709108435634,0.005033083324296687,15.490838663918632,0.17906753731715774,0.15988197654136727,-0.10872140250317486
2020-11-06,0,66.29281690747246,81.68274700391095,63.785032638653234,0.35836689056351645,61.137930757780865,0.027226771564279034,0.6540399943633933,0.6320025262740209,0.587960106679604,0.022743810683360628,0.023326372743205974,15.773331982748848,0.1663844302002353,0.057594876401960704,0.13438758396132044
2020-11-13,0,72.67272293860293,96.32488496211263,84.95671800506486,0.3903634926561921,69.21326600748813,0.03294911759092528,0.7213855428416158,0.7487316762871019,1.1973215056816828,0.027312690201322452,-0.02474547791208973,16.608398914337158,0.0831928545334435,0.11518968076048708,0.1919809573622615
2020-11-27,0,58.379578425081085,62.65714071103301,76.165348547876,0.5695483011236284,62.80146510633339,0.029320714823664575,0.6637107272787645,0.5485215545352793,1.4176866682346176,0.027328757976483282,-0.02134319275662356,18.45635427747454,0.47355642395327635,0.03839564452483302,-0.05759623264551905
2020-12-04,0,70.80718777398948,71.20838038480295,71.8890635921378,0.4866110484087294,67.9713634416201,0.019660504016648525,0.5913674710955513,0.6305554391597943,0.7974535164062772,0.027231794413170574,-0.0006675534494404626,18.776920999799454,0.09604094425721144,0.3649586322205387,0.025611471930979235
2020-12-11,0,76.37972783819617,94.01302547548136,83.41999960326851,0.42985596378689905,71.62422513080638,0.01790327796661356,0.6087205203083411,0.5504005885176778,0.6109970919421819,0.023453482542388607,0.03253604223385995,19.183495249067033,0.11548296749001707,0.2309673214466912,0.08340567485019079
2020-12-18,0,72.09179346820143,87.81215122384731,84.85160007675408,0.39136351214483867,70.15974887418237,0.014839501558323816,0.565718934819155,0.501680447406048,0.6994663538545365,0.022435826620876287,-0.0012608371981054263,19.742619378226145,0.2566308338971126,0.09623742925312939,-0.038495248994596665
2021-01-08,0,69.91607130935253,82.72220995537053,70.17991511266271,0.6483015019368494,67.12329668151112,0.017782780282137842,0.5532613501767251,0.6537515404298462,0.4570337785881318,0.017277290343060674,0.03818558365260665,20.357968057904923,0.3273598621985414,0.25033425705604984,-0.07060738268225819
2021-01-15,1,43.91210609001704,43.24851608356235,54.440172183240776,0.6675563199513483,51.229800469851334,0.02278741181559931,0.6303655320886821,0.7244098808408366,0.3925404431077189,0.018975280346555594,0.02926759460283942,20.470971379961288,0.21823903262861322,0.006418223908504217,-0.4428990634142309
2021-01-22,0,24.079179172338655,-9.696132544978958,15.86260269038219,0.3145221326740568,37.575921852023185,0.02213193756067517,0.6753509504277291,0.6519692030564015,0.5939583234046086,0.018480005590727676,-0.013614908814230208,20.14318139212472,0.1283769751651711,0.17330732127993187,0.012837836228953847
2021-01-29,0,31.43508934305649,8.536668862627515,13.728171863115215,0.8101593819364545,37.26111752873275,0.022816004612213312,0.7069613843258014,0.7555352529396667,0.9361881712256689,0.020783334959308186,0.03956120762485624,19.523128509521484,0.212184401530223,0.03214898332212357,-0.565825997084108
2021-02-05,0,33.094043765782274,3.8498215874841115,9.749715853841707,0.36026309743353124,37.774926088517155,0.020584180844744508,0.6613292837143447,0.6418170607323894,1.1028820184163952,0.021155988127083206,-0.004246029378362137,18.72533335004534,0.09006681703975516,0.12223145204835006,-0.147964828345426
2021-02-12,0,35.09246119659713,21.297706520096202,15.945087466136952,0.4503283518779355,37.71890363940643,0.020774484016268066,0.6356091682783259,0.4824937939151473,0.9077409442881738,0.0207076218427797,0.0,18.146329471043178,0.21873083432692297,0.08363274583593139,0.14796477171508116
2021-02-19,0,35.327748273407224,26.055142698650286,22.171182247358953,0.5532591681055266,37.87778066443662,0.01553158692108897,0.5415109927851393,0.5063884704928121,0.5833155221747678,0.020586013777943033,-0.007140181523403628,18.045026234218053,0.19943155180283867,0.18013082727893348,-0.1736967890237544
2021-02-26,0,31.152916793469387,11.151950984538665,18.738298360151937,0.5693429809232526,34.15921067147414,0.02935914282758575,0.6224173020675678,0.7660170314840481,0.6301301599944056,0.025669075679192972,-0.03178481409010542,17.54094478062221,0.12292603944302627,0.02587960771704445,-0.4205373337631819
2021-03-05,0,62.25760495087144,89.48444131644004,54.86718363577292,0.8415689512131443,51.72723744634406,0.03512942021073014,0.7978582286996592,0.8871392558024527,0.658018538875138,0.027806547995393897,0.030877479414938763,17.198587008884974,0.12299828075325081,0.13594708805358025,0.5826235824063133
2021-03-12,1,54.621122751175285,94.78772801870585,76.50391947830664,0.29131176835247885,49.15703446595988,0.029140329130641848,0.7937448113241079,0.6871277524606683,0.5848252485384778,0.02753995168478426,0.0014627196936327102,17.178899220057897,0.21362872338938743,0.05826263346319749,0.01942041149989393
2021-03-19,0,65.40155477725251,96.16632501090481,87.20171551895814,0.5373096944325297,55.99060944759833,0.021561879683930602,0.7319804006475712,0.5437831253752334,0.6182113532556518,0.026273340112919492,0.005700202952946639,17.58925587790353,0.22010312034866075,0.29778616312952266,-0.019420410954346323
2021-03-26,0,59.353144419207716,57.995697712847004,65.79640855611626,0.40210036735915367,54.530057274231986,0.01700917195313992,0.5452229911380098,0.5115204798021595,0.6236463428873356,0.02691989046486144,0.017512015366824646,17.882486479622976,0.025942320869631885,0.019456039887206344,0.35670200660231544
2021-04-09,0,34.650333969881586,-12.693933609880617,16.959053988271357,0.31795911855788006,42.90280668852446,0.016243978409727397,0.45427033313707504,0.4319370503698699,0.36211106873821347,0.02028713298581061,-0.007840158072587694,17.845920426504954,0.22711505839516377,0.019466484157554476,0.07137757600516181
2021-04-16,0,64.4628212139092,75.77877865254793,53.16283095000013,0.3958278711585237,55.425292676896504,0.015034006488004348,0.44258536917667357,0.4152929401180049,0.3458429474144736,0.017785462725747027,0.0,17.808256694248744,0.09733522815723461,0.0,0.2984926430012891
2021-04-23,0,52.70040069579025,65.86230137948174,55.94032579908868,0.32444897955009466,50.9923697900995,0.01106190142673994,0.38748387859456507,0.4032436789967875,0.30417085099375674,0.01543690537377018,0.00036523542854855384,17.726928574698313,0.24009185222788076,0.03244601978126127,0.05191110754095263
2021-04-30,1,51.34386013278047,53.84691721099196,56.09399608456895,0.4161607267806673,50.99159380654098,0.018005495269621412,0.4571345396352121,0.4897060530548108,0.25964219662411636,0.016587757414201043,-0.032057667250477116,17.867995262145996,0.03901432161651286,0.14955817835928187,0.22758822680487256
2021-05-07,1,53.5740167932938,51.668519837966656,49.82489376679499,0.29927939381146373,51.92487178844553,0.022314905211918225,0.5010206332620556,0.577557750262178,0.2621487764866725,0.01856496130117493,-0.006207594167676428,17.847188813345774,0.04554245532007073,0.11060411004766735,0.14313282844372566
2021-05-14,1,69.18919273439778,100.175170718851,79.54202376829461,0.5465093361413658,61.443132838739935,0.024371703574556848,0.5487366638396975,0.42661208589184085,0.3230539189784849,0.01899465400693439,0.02860420302092238,18.031267438616073,0.11710954516691174,0.20819443452380426,0.22120535645064976
2021-05-21,0,74.0193619557802,96.09377505849903,88.95898050003575,0.3513272779702703,64.367667948269,0.018638900697300474,0.5060789548983937,0.4935319184615063,0.5246867953932128,0.017497600312749665,0.005477402916225905,18.39451422010149,0.032530121259313205,0.25373691419233424,0.06506024251862286
2021-05-28,0,68.03542001092863,90.31455921670636,87.16569614579946,0.4822499043286079,63.32872234091931,0.012538921351539724,0.43192053631192123,0.38518066084511815,0.5725121372305229,0.01753152979664899,-0.008539842144552051,18.839478628976003,0.07168473083617144,0.039101914533436144,0.37146325895900034
2021-06-04,0,87.86583721655745,100.7942327411443,94.16012292554875,0.6128981530106898,77.79331606594391,0.014379238517388912,0.47248435483327683,0.5294173701616677,0.812991636976424,0.019079305035700257,0.03279008186205254,19.368069921221053,0.06520157141836336,0.08476176103736677,0.4629348205549597
2021-06-11,0,72.2987235506736,72.13206231571294,82.63347686401366,0.5150959075282984,72.3001589426121,0.01643460113799105,0.5776236744615707,0.7311944000000038,1.1444350442079683,0.016819420806602647,-0.003614500938814463,20.279310635157994,0.07172118049248866,0.2542881562931889,-0.1890865707426208
2021-06-18,0,51.871558995639205,59.20697888841568,70.79053923910868,0.5802973658277004,61.68405604435778,0.017670061894864256,0.6629522452962462,0.6073102942965498,1.1206847669383124,0.014698759436301051,-0.01178421125884914,21.087960651942662,0.1434451475951235,0.1434437385625955,-0.2934084796699814
2021-06-25,0,27.202737454755436,-13.241556689789306,22.993635120943903,0.9910696799788106,45.39222248993962,0.013001700854608835,0.6389796092679517,0.6436367798865891,0.829598861576289,0.015400347648022084,0.0003144653680115329,21.172956466674805,0.0978023449384473,0.1238835338683053,-0.769383801172058
2021-07-02,0,28.820606425198847,1.756221481303811,10.681071056817839,0.3457449244563371,40.85209856917402,0.012838686216358806,0.5481904367092056,0.5030425319125383,0.7988739764447093,0.0155491664566337,-0.003195138584269427,20.499049186706543,0.05871153526072348,0.20222752498740704,0.08480586420820657
